Barco,operacion,iteraciones, tiempo,daño, complexity
winterhlater-Splay,search,11,0.587,9,13.2877
winterhlater-Splay,search,14,0.91,7,13.2877
winterhlater-Splay,search,6,0.318,16,13.2877
winterhlater-Splay,search,8,0.467,12,13.2877
winterhlater-Splay,search,6,0.418,16,13.2877
winterhlater-Splay,search,8,0.876,12,13.2877
winterhlater-Splay,search,9,0.618,11,13.2877
winterhlater-Splay,search,9,0.596,11,13.2877
winterhlater-Splay,search,10,0.647,10,13.2877
winterhlater-Splay,search,10,0.671,10,13.2877
winterhlater-Splay,search,7,0.442,14,13.2877
winterhlater-Splay,search,10,0.635,10,13.2877
winterhlater-Splay,search,10,0.676,10,13.2877
winterhlater-Splay,search,9,0.582,11,13.2877
winterhlater-Splay,search,9,0.671,11,13.2877
winterhlater-Splay,search,9,0.649,11,13.2877
winterhlater-Splay,search,10,0.605,10,13.2877
winterhlater-Splay,search,11,0.587,9,13.2877
winterhlater-Splay,search,14,0.668,7,13.2877
winterhlater-Splay,search,8,0.458,12,13.2877
winterhlater-Splay,search,6,0.362,16,13.2877
winterhlater-Splay,search,10,0.542,10,13.2877
winterhlater-Splay,search,9,0.552,11,13.2877
winterhlater-Splay,search,8,0.446,12,13.2877
winterhlater-Splay,search,8,0.475,12,13.2877
winterhlater-Splay,search,11,0.591,9,13.2877
winterhlater-Splay,search,6,0.481,16,13.2877
winterhlater-Splay,search,12,0.71,8,13.2877
winterhlater-Splay,search,4,0.33,25,13.2877
winterhlater-Splay,search,6,0.419,16,13.2877
winterhlater-Splay,search,11,0.527,9,13.2877
winterhlater-Splay,search,7,0.458,14,13.2877
winterhlater-Splay,search,9,0.582,11,13.2877
winterhlater-Splay,search,10,0.577,10,13.2877
winterhlater-Splay,search,10,0.676,10,13.2877
winterhlater-Splay,search,10,0.679,10,13.2877
winterhlater-Splay,search,10,0.573,10,13.2877
winterhlater-Splay,search,11,0.693,9,13.2877
winterhlater-Splay,search,11,0.876,9,13.2877
winterhlater-Splay,search,13,0.755,7,13.2877
winterhlater-Splay,search,6,0.537,16,13.2877
winterhlater-Splay,search,7,0.421,14,13.2877
winterhlater-Splay,search,4,0.269,25,13.2877
winterhlater-Splay,search,8,0.499,12,13.2877
winterhlater-Splay,search,14,0.81,7,13.2877
winterhlater-Splay,search,8,0.489,12,13.2877
winterhlater-Splay,search,10,0.633,10,13.2877
winterhlater-Splay,search,10,0.569,10,13.2877
winterhlater-Splay,search,8,0.445,12,13.2877
winterhlater-Splay,search,12,0.796,8,13.2877
winterhlater-Splay,search,11,0.667,9,13.2877
winterhlater-Splay,search,8,0.61,12,13.2877
winterhlater-Splay,search,10,0.596,10,13.2877
winterhlater-Splay,search,9,0.549,11,13.2877
winterhlater-Splay,search,8,0.537,12,13.2877
winterhlater-Splay,search,6,0.311,16,13.2877
winterhlater-Splay,search,12,0.757,8,13.2877
winterhlater-Splay,search,8,0.573,12,13.2877
winterhlater-Splay,search,12,0.799,8,13.2877
winterhlater-Splay,search,14,0.891,7,13.2877
winterhlater-Splay,search,8,0.542,12,13.2877
winterhlater-Splay,search,7,0.538,14,13.2877
winterhlater-Splay,search,6,0.401,16,13.2877
winterhlater-Splay,search,9,0.524,11,13.2877
winterhlater-Splay,search,8,0.555,12,13.2877
winterhlater-Splay,search,9,0.817,11,13.2877
winterhlater-Splay,search,10,0.742,10,13.2877
winterhlater-Splay,search,11,0.939,9,13.2877
winterhlater-Splay,search,8,0.524,12,13.2877
winterhlater-Splay,search,7,0.405,14,13.2877
winterhlater-Splay,search,9,0.527,11,13.2877
winterhlater-Splay,search,5,0.377,20,13.2877
winterhlater-Splay,search,12,0.742,8,13.2877
winterhlater-Splay,search,11,0.819,9,13.2877
winterhlater-Splay,search,11,0.675,9,13.2877
winterhlater-Splay,search,9,0.625,11,13.2877
winterhlater-Splay,search,14,0.861,7,13.2877
winterhlater-Splay,search,8,0.676,12,13.2877
winterhlater-Splay,search,10,0.958,10,13.2877
winterhlater-Splay,search,9,0.718,11,13.2877
winterhlater-Splay,search,10,0.704,10,13.2877
winterhlater-Splay,search,7,0.455,14,13.2877
winterhlater-Splay,search,12,0.75,8,13.2877
winterhlater-Splay,search,11,0.522,9,13.2877
winterhlater-Splay,search,12,0.718,8,13.2877
winterhlater-Splay,search,9,0.576,11,13.2877
winterhlater-Splay,search,7,0.479,14,13.2877
winterhlater-Splay,search,6,0.357,16,13.2877
winterhlater-Splay,search,8,0.483,12,13.2877
winterhlater-Splay,search,8,0.674,12,13.2877
winterhlater-Splay,search,6,0.393,16,13.2877
winterhlater-Splay,search,7,0.447,14,13.2877
winterhlater-Splay,search,11,0.707,9,13.2877
winterhlater-Splay,search,10,0.597,10,13.2877
winterhlater-Splay,search,12,0.801,8,13.2877
winterhlater-Splay,search,6,0.41,16,13.2877
winterhlater-Splay,search,9,0.553,11,13.2877
winterhlater-Splay,search,9,0.741,11,13.2877
winterhlater-Splay,search,7,0.433,14,13.2877
winterhlater-Splay,search,11,0.677,9,13.2877
winterhlater-Splay,search,11,0.732,9,13.2877
winterhlater-Splay,search,7,0.623,14,13.2877
winterhlater-Splay,search,7,0.471,14,13.2877
winterhlater-Splay,search,14,0.76,7,13.2877
winterhlater-Splay,search,8,0.559,12,13.2877
winterhlater-Splay,search,7,0.43,14,13.2877
winterhlater-Splay,search,7,0.469,14,13.2877
winterhlater-Splay,search,9,0.65,11,13.2877
winterhlater-Splay,search,4,0.225,25,13.2877
winterhlater-Splay,search,5,0.373,20,13.2877
winterhlater-Splay,search,13,0.78,7,13.2877
winterhlater-Splay,search,7,0.522,14,13.2877
winterhlater-Splay,search,8,0.543,12,13.2877
winterhlater-Splay,search,7,0.379,14,13.2877
winterhlater-Splay,search,13,0.701,7,13.2877
winterhlater-Splay,search,8,0.602,12,13.2877
winterhlater-Splay,search,11,0.857,9,13.2877
winterhlater-Splay,search,8,0.534,12,13.2877
winterhlater-Splay,search,11,0.663,9,13.2877
winterhlater-Splay,search,12,0.772,8,13.2877
winterhlater-Splay,search,14,0.785,7,13.2877
winterhlater-Splay,search,10,0.755,10,13.2877
winterhlater-Splay,search,9,0.505,11,13.2877
winterhlater-Splay,search,10,0.703,10,13.2877
winterhlater-Splay,search,7,0.763,14,13.2877
winterhlater-Splay,search,7,0.58,14,13.2877
winterhlater-Splay,search,12,0.871,8,13.2877
winterhlater-Splay,search,10,0.733,10,13.2877
winterhlater-Splay,search,9,0.831,11,13.2877
winterhlater-Splay,search,11,0.681,9,13.2877
winterhlater-Splay,search,9,0.735,11,13.2877
winterhlater-Splay,search,10,0.853,10,13.2877
winterhlater-Splay,search,7,0.501,14,13.2877
winterhlater-Splay,search,8,0.851,12,13.2877
winterhlater-Splay,search,11,0.949,9,13.2877
winterhlater-Splay,search,7,0.643,14,13.2877
winterhlater-Splay,search,10,0.803,10,13.2877
winterhlater-Splay,search,9,0.664,11,13.2877
winterhlater-Splay,search,12,0.877,8,13.2877
winterhlater-Splay,search,6,0.562,16,13.2877
winterhlater-Splay,search,15,1.277,6,13.2877
winterhlater-Splay,search,8,0.543,12,13.2877
winterhlater-Splay,search,11,0.739,9,13.2877
winterhlater-Splay,search,10,0.764,10,13.2877
winterhlater-Splay,search,11,0.813,9,13.2877
winterhlater-Splay,search,9,0.633,11,13.2877
winterhlater-Splay,search,6,0.473,16,13.2877
winterhlater-Splay,search,8,0.532,12,13.2877
winterhlater-Splay,search,7,0.819,14,13.2877
winterhlater-Splay,search,7,0.782,14,13.2877
winterhlater-Splay,search,10,0.966,10,13.2877
winterhlater-Splay,search,10,0.803,10,13.2877
