Barco,operacion,iteraciones, tiempo,daño, complexity
typhon-Array,insert,176,0.689,0,333.344
typhon-Array,insert,273,0.954,0,334.349
typhon-Array,insert,194,0.736,0,335.353
typhon-Array,insert,9,0.178,0,336.358
typhon-Array,insert,162,0.622,0,337.362
typhon-Array,insert,319,1.181,0,338.366
typhon-Array,insert,221,1.023,0,339.371
typhon-Array,insert,298,1.246,0,340.375
typhon-Array,insert,111,0.515,0,341.379
typhon-Array,insert,213,0.888,0,342.384
typhon-Array,insert,178,0.633,0,343.388
typhon-Array,insert,199,0.662,0,344.392
typhon-Array,insert,111,0.499,0,345.397
typhon-Array,insert,323,0.965,0,346.401
typhon-Array,insert,323,0.941,0,347.405
typhon-Array,insert,149,0.692,0,348.409
typhon-Array,insert,336,1.08,0,349.414
typhon-Array,insert,266,0.99,0,350.418
typhon-Array,insert,231,0.906,0,351.422
typhon-Array,insert,152,0.656,0,352.426
typhon-Array,insert,242,0.948,0,353.43
typhon-Array,insert,280,1.076,0,354.435
typhon-Array,insert,328,1.079,0,355.439
typhon-Array,insert,217,0.868,0,356.443
typhon-Array,insert,26,0.317,0,357.447
typhon-Array,insert,54,0.363,0,358.451
typhon-Array,insert,150,0.652,0,359.455
typhon-Array,insert,163,0.642,0,360.459
typhon-Array,insert,39,0.345,0,361.464
typhon-Array,insert,105,0.475,0,362.468
typhon-Array,insert,228,0.983,0,363.472
typhon-Array,insert,351,1.305,0,364.476
typhon-Array,insert,51,0.492,0,365.48
typhon-Array,insert,352,1.027,0,366.484
typhon-Array,insert,361,1.099,0,367.488
typhon-Array,insert,356,1.257,0,368.492
typhon-Array,insert,101,0.481,0,369.496
typhon-Array,insert,222,0.87,0,370.5
typhon-Array,insert,175,0.898,0,371.504
typhon-Array,insert,79,0.428,0,372.508
typhon-Array,insert,345,0.959,0,373.512
typhon-Array,insert,150,0.657,0,374.516
typhon-Array,insert,176,0.772,0,375.52
typhon-Array,insert,134,0.665,0,376.524
typhon-Array,insert,135,0.617,0,377.527
typhon-Array,insert,102,0.492,0,378.531
typhon-Array,insert,144,0.702,0,379.535
typhon-Array,insert,69,0.441,0,380.539
typhon-Array,insert,229,0.904,0,381.543
typhon-Array,insert,166,0.705,0,382.547
typhon-Array,insert,19,0.284,0,383.551
typhon-Array,insert,156,0.586,0,384.555
typhon-Array,insert,135,0.64,0,385.558
typhon-Array,insert,22,0.448,0,386.562
typhon-Array,insert,177,0.708,0,387.566
typhon-Array,insert,319,0.955,0,388.57
typhon-Array,insert,356,1.241,0,389.574
typhon-Array,insert,351,1.298,0,390.577
typhon-Array,insert,304,1.103,0,391.581
typhon-Array,insert,208,0.903,0,392.585
typhon-Array,insert,359,1.035,0,393.589
typhon-Array,insert,290,1.164,0,394.592
typhon-Array,insert,240,0.98,0,395.596
typhon-Array,insert,341,1.291,0,396.6
typhon-Array,insert,287,1.101,0,397.604
typhon-Array,insert,385,1.326,0,398.607
typhon-Array,insert,185,0.72,0,399.611
typhon-Array,insert,139,0.627,0,400.615
typhon-Array,insert,173,0.713,0,401.618
typhon-Array,insert,266,1.205,0,402.622
typhon-Array,insert,246,0.937,0,403.626
typhon-Array,insert,88,0.512,0,404.629
typhon-Array,insert,210,0.9,0,405.633
typhon-Array,insert,142,0.554,0,406.637
typhon-Array,insert,231,0.907,0,407.64
typhon-Array,insert,309,1.463,0,408.644
typhon-Array,insert,304,5.972,0,409.647
typhon-Array,insert,52,0.414,0,410.651
typhon-Array,insert,152,0.705,0,411.655
typhon-Array,insert,79,0.44,0,412.658
typhon-Array,insert,210,0.993,0,413.662
typhon-Array,insert,71,0.473,0,414.665
typhon-Array,insert,371,1.293,0,415.669
typhon-Array,insert,383,1.295,0,416.672
typhon-Array,insert,406,1.405,0,417.676
typhon-Array,insert,289,1.113,0,418.679
typhon-Array,insert,307,1.203,0,419.683
typhon-Array,insert,104,0.497,0,420.687
typhon-Array,insert,398,1.149,0,421.69
typhon-Array,insert,214,0.839,0,422.693
typhon-Array,insert,64,0.418,0,423.697
typhon-Array,insert,357,1.095,0,424.7
typhon-Array,insert,248,0.948,0,425.704
typhon-Array,insert,64,0.389,0,426.707
typhon-Array,insert,298,0.901,0,427.711
typhon-Array,insert,296,1.409,0,428.714
typhon-Array,insert,46,0.399,0,429.718
typhon-Array,insert,229,0.854,0,430.721
typhon-Array,insert,173,0.735,0,431.725
typhon-Array,insert,226,0.807,0,432.728
typhon-Array,insert,241,0.973,0,433.731
typhon-Array,insert,34,0.412,0,434.735
typhon-Array,insert,325,1.083,0,435.738
typhon-Array,insert,173,0.812,0,436.741
typhon-Array,insert,300,1.132,0,437.745
typhon-Array,insert,95,0.62,0,438.748
typhon-Array,insert,228,0.741,0,439.752
typhon-Array,insert,77,0.471,0,440.755
typhon-Array,insert,427,1.185,0,441.758
typhon-Array,insert,308,1.053,0,442.762
typhon-Array,insert,283,1.053,0,443.765
typhon-Array,insert,207,0.737,0,444.768
typhon-Array,insert,252,0.777,0,445.771
typhon-Array,insert,415,1.469,0,446.775
typhon-Array,insert,365,1.444,0,447.778
typhon-Array,insert,274,1.053,0,448.781
typhon-Array,insert,31,0.369,0,449.785
typhon-Array,insert,254,0.778,0,450.788
typhon-Array,insert,240,0.82,0,451.791
typhon-Array,insert,239,0.742,0,452.794
typhon-Array,insert,184,0.801,0,453.798
typhon-Array,insert,77,0.412,0,454.801
typhon-Array,insert,296,0.909,0,455.804
typhon-Array,insert,392,1.524,0,456.807
typhon-Array,insert,344,1.006,0,457.811
typhon-Array,insert,169,0.728,0,458.814
typhon-Array,insert,129,0.668,0,459.817
typhon-Array,insert,283,0.986,0,460.82
typhon-Array,insert,450,1.668,0,461.823
typhon-Array,insert,319,1.135,0,462.827
typhon-Array,insert,164,0.698,0,463.83
typhon-Array,insert,186,0.984,0,464.833
typhon-Array,insert,56,0.482,0,465.836
typhon-Array,insert,196,0.802,0,466.839
typhon-Array,insert,286,0.85,0,467.842
typhon-Array,insert,279,0.895,0,468.845
typhon-Array,insert,271,0.892,0,469.849
typhon-Array,insert,457,1.448,0,470.852
typhon-Array,insert,324,1.207,0,471.855
typhon-Array,insert,387,1.12,0,472.858
typhon-Array,insert,284,1.088,0,473.861
typhon-Array,insert,255,0.996,0,474.864
typhon-Array,insert,283,1.11,0,475.867
typhon-Array,insert,131,0.627,0,476.87
typhon-Array,insert,267,0.868,0,477.873
typhon-Array,insert,24,0.32,0,478.877
typhon-Array,insert,104,0.565,0,479.88
typhon-Array,insert,72,0.495,0,480.883
typhon-Array,insert,268,1.002,0,481.886
typhon-Array,insert,304,0.96,0,482.889
typhon-Array,insert,304,0.962,0,483.892
typhon-Array,insert,122,0.535,0,484.895
typhon-Array,insert,239,0.847,0,485.898
typhon-Array,insert,429,1.33,0,486.901
typhon-Array,insert,162,0.596,0,487.904
typhon-Array,insert,451,1.293,0,488.907
typhon-Array,insert,238,0.834,0,489.91
typhon-Array,insert,489,1.412,0,490.913
typhon-Array,insert,94,0.562,0,491.916
typhon-Array,insert,374,1.441,0,492.919
typhon-Array,insert,328,0.997,0,493.922
typhon-Array,insert,323,0.949,0,494.925
typhon-Array,insert,265,0.976,0,495.928
typhon-Array,insert,332,1.204,0,496.931
typhon-Array,insert,311,1.139,0,497.934
typhon-Array,insert,247,0.86,0,498.937
typhon-Array,insert,308,1.105,0,499.94
typhon-Array,insert,158,0.721,0,500.943
typhon-Array,insert,77,0.483,0,501.945
typhon-Array,insert,417,1.251,0,502.948
typhon-Array,insert,492,1.369,0,503.951
typhon-Array,insert,41,0.352,0,504.954
typhon-Array,insert,290,1.233,0,505.957
typhon-Array,insert,10,0.252,0,506.96
typhon-Array,insert,233,0.998,0,507.963
typhon-Array,insert,426,1.563,0,508.966
typhon-Array,insert,78,0.426,0,509.969
typhon-Array,insert,44,0.337,0,510.972
typhon-Array,insert,439,1.383,0,511.974
typhon-Array,insert,86,0.491,0,512.977
typhon-Array,insert,343,1.398,0,513.98
typhon-Array,insert,175,0.79,0,514.983
typhon-Array,insert,15,0.273,0,515.986
typhon-Array,insert,188,0.776,0,516.989
typhon-Array,insert,262,1.073,0,517.992
typhon-Array,insert,187,0.955,0,518.994
typhon-Array,insert,470,1.648,0,519.997
typhon-Array,insert,55,0.455,0,521
typhon-Array,insert,253,0.972,0,522.003
typhon-Array,insert,399,1.377,0,523.006
typhon-Array,insert,44,0.296,0,524.008
typhon-Array,insert,197,0.884,0,525.011
typhon-Array,insert,294,0.926,0,526.014
typhon-Array,insert,131,0.627,0,527.017
typhon-Array,insert,396,1.586,0,528.02
typhon-Array,insert,57,0.337,0,529.022
typhon-Array,insert,41,0.437,0,530.025
typhon-Array,insert,53,0.348,0,531.028
typhon-Array,insert,262,1.05,0,532.031
typhon-Array,insert,470,1.264,0,533.033
typhon-Array,insert,38,0.322,0,534.036
typhon-Array,insert,274,1.041,0,535.039
typhon-Array,insert,176,0.742,0,536.042
typhon-Array,insert,145,0.653,0,537.044
typhon-Array,insert,20,0.291,0,538.047
typhon-Array,insert,428,1.468,0,539.05
typhon-Array,insert,68,0.391,0,540.053
typhon-Array,insert,107,0.737,0,541.055
typhon-Array,insert,448,1.369,0,542.058
typhon-Array,insert,456,1.345,0,543.061
typhon-Array,insert,116,0.576,0,544.063
typhon-Array,insert,115,0.487,0,545.066
typhon-Array,insert,247,1.006,0,546.069
typhon-Array,insert,67,0.448,0,547.071
typhon-Array,insert,320,1.181,0,548.074
typhon-Array,insert,109,0.48,0,549.077
typhon-Array,insert,249,0.797,0,550.079
typhon-Array,insert,519,1.498,0,551.082
typhon-Array,insert,290,1.128,0,552.085
typhon-Array,insert,497,1.745,0,553.087
typhon-Array,insert,182,0.672,0,554.09
typhon-Array,insert,252,0.934,0,555.093
typhon-Array,insert,82,0.451,0,556.095
typhon-Array,insert,241,0.952,0,557.098
typhon-Array,insert,309,0.992,0,558.101
typhon-Array,insert,300,1.074,0,559.103
typhon-Array,insert,511,1.412,0,560.106
typhon-Array,insert,236,1.132,0,561.109
typhon-Array,insert,219,0.776,0,562.111
typhon-Array,insert,536,1.869,0,563.114
typhon-Array,insert,87,0.711,0,564.116
typhon-Array,insert,117,0.569,0,565.119
typhon-Array,insert,10,0.209,0,566.122
typhon-Array,insert,163,0.839,0,567.124
typhon-Array,insert,175,0.868,0,568.127
typhon-Array,insert,312,1.035,0,569.129
typhon-Array,insert,64,0.447,0,570.132
typhon-Array,insert,281,1.081,0,571.134
typhon-Array,insert,444,1.557,0,572.137
typhon-Array,insert,174,0.618,0,573.14
typhon-Array,insert,563,1.67,0,574.142
typhon-Array,insert,138,0.645,0,575.145
typhon-Array,insert,161,0.733,0,576.147
typhon-Array,insert,229,0.891,0,577.15
typhon-Array,insert,429,1.464,0,578.152
typhon-Array,insert,571,1.533,0,579.155
typhon-Array,insert,426,18.376,0,580.157
typhon-Array,insert,356,1.244,0,581.16
typhon-Array,insert,514,1.449,0,582.162
typhon-Array,insert,48,0.34,0,583.165
typhon-Array,insert,199,0.859,0,584.167
typhon-Array,insert,521,1.797,0,585.17
typhon-Array,insert,223,0.906,0,586.172
typhon-Array,insert,458,1.339,0,587.175
typhon-Array,insert,503,1.525,0,588.177
typhon-Array,insert,34,0.338,0,589.18
typhon-Array,insert,61,0.493,0,590.182
typhon-Array,insert,490,1.697,0,591.185
typhon-Array,insert,113,0.527,0,592.187
typhon-Array,insert,176,0.831,0,593.19
typhon-Array,insert,117,0.597,0,594.192
typhon-Array,insert,567,1.527,0,595.195
typhon-Array,insert,445,1.582,0,596.197
typhon-Array,insert,547,1.987,0,597.2
typhon-Array,insert,266,0.984,0,598.202
typhon-Array,insert,525,1.829,0,599.205
typhon-Array,insert,122,0.6,0,600.207
typhon-Array,insert,482,1.764,0,601.209
typhon-Array,insert,70,0.459,0,602.212
typhon-Array,insert,499,1.495,0,603.214
typhon-Array,insert,295,1.08,0,604.217
typhon-Array,insert,538,1.867,0,605.219
typhon-Array,insert,329,1.178,0,606.222
typhon-Array,insert,514,1.645,0,607.224
typhon-Array,insert,323,1.246,0,608.226
typhon-Array,insert,59,0.429,0,609.229
typhon-Array,insert,16,0.415,0,610.231
typhon-Array,insert,12,0.259,0,611.234
typhon-Array,insert,559,1.455,0,612.236
typhon-Array,insert,242,0.833,0,613.238
typhon-Array,insert,55,0.419,0,614.241
typhon-Array,insert,27,0.31,0,615.243
typhon-Array,insert,174,0.671,0,616.246
typhon-Array,insert,89,0.507,0,617.248
typhon-Array,insert,93,0.597,0,618.25
typhon-Array,insert,269,0.909,0,619.253
typhon-Array,insert,398,1.384,0,620.255
typhon-Array,insert,480,1.384,0,621.257
typhon-Array,insert,621,2.165,0,622.26
typhon-Array,insert,281,1.012,0,623.262
typhon-Array,insert,464,1.66,0,624.264
typhon-Array,insert,459,1.607,0,625.267
typhon-Array,insert,334,1.212,0,626.269
typhon-Array,insert,371,1.312,0,627.271
typhon-Array,insert,584,1.902,0,628.274
typhon-Array,insert,205,0.785,0,629.276
typhon-Array,insert,60,0.377,0,630.278
typhon-Array,insert,91,0.427,0,631.281
typhon-Array,insert,129,0.541,0,632.283
typhon-Array,insert,597,1.951,0,633.285
typhon-Array,insert,418,1.676,0,634.288
typhon-Array,insert,30,0.379,0,635.29
typhon-Array,insert,340,1.123,0,636.292
typhon-Array,insert,359,1.503,0,637.295
