Barco,operacion,iteraciones, tiempo,daño, complexity
winterhlater-Splay,search,8,0.473,12,12.7731
winterhlater-Splay,search,7,0.426,14,12.7731
winterhlater-Splay,search,10,0.572,10,12.7731
winterhlater-Splay,search,10,0.685,10,12.7731
winterhlater-Splay,search,10,0.603,10,12.7731
winterhlater-Splay,search,9,0.817,11,12.7731
winterhlater-Splay,search,10,0.698,10,12.7731
winterhlater-Splay,search,5,0.353,20,12.7731
winterhlater-Splay,search,6,0.421,16,12.7731
winterhlater-Splay,search,8,0.462,12,12.7731
winterhlater-Splay,search,8,0.473,12,12.7731
winterhlater-Splay,search,8,0.503,12,12.7731
winterhlater-Splay,search,14,0.834,7,12.7731
winterhlater-Splay,search,7,0.393,14,12.7731
winterhlater-Splay,search,4,0.251,25,12.7731
winterhlater-Splay,search,10,0.586,10,12.7731
winterhlater-Splay,search,9,0.53,11,12.7731
winterhlater-Splay,search,8,0.408,12,12.7731
winterhlater-Splay,search,8,0.551,12,12.7731
winterhlater-Splay,search,12,0.955,8,12.7731
winterhlater-Splay,search,9,0.68,11,12.7731
winterhlater-Splay,search,7,0.514,14,12.7731
winterhlater-Splay,search,9,0.544,11,12.7731
winterhlater-Splay,search,9,0.647,11,12.7731
winterhlater-Splay,search,9,0.556,11,12.7731
winterhlater-Splay,search,7,0.389,14,12.7731
winterhlater-Splay,search,9,0.594,11,12.7731
winterhlater-Splay,search,10,0.559,10,12.7731
winterhlater-Splay,search,12,0.63,8,12.7731
winterhlater-Splay,search,9,0.463,11,12.7731
winterhlater-Splay,search,7,0.485,14,12.7731
winterhlater-Splay,search,9,0.632,11,12.7731
winterhlater-Splay,search,10,0.6,10,12.7731
winterhlater-Splay,search,9,0.467,11,12.7731
winterhlater-Splay,search,8,0.482,12,12.7731
winterhlater-Splay,search,7,0.398,14,12.7731
winterhlater-Splay,search,9,0.66,11,12.7731
winterhlater-Splay,search,7,0.419,14,12.7731
winterhlater-Splay,search,10,0.558,10,12.7731
winterhlater-Splay,search,12,0.81,8,12.7731
winterhlater-Splay,search,6,0.402,16,12.7731
winterhlater-Splay,search,6,0.328,16,12.7731
winterhlater-Splay,search,8,0.532,12,12.7731
winterhlater-Splay,search,9,0.626,11,12.7731
winterhlater-Splay,search,11,0.76,9,12.7731
winterhlater-Splay,search,8,0.443,12,12.7731
winterhlater-Splay,search,8,0.498,12,12.7731
winterhlater-Splay,search,7,0.443,14,12.7731
winterhlater-Splay,search,9,0.48,11,12.7731
winterhlater-Splay,search,9,0.766,11,12.7731
winterhlater-Splay,search,6,0.441,16,12.7731
winterhlater-Splay,search,7,0.424,14,12.7731
winterhlater-Splay,search,7,0.555,14,12.7731
winterhlater-Splay,search,9,0.545,11,12.7731
winterhlater-Splay,search,7,0.522,14,12.7731
winterhlater-Splay,search,9,0.419,11,12.7731
winterhlater-Splay,search,8,0.457,12,12.7731
winterhlater-Splay,search,5,0.4,20,12.7731
winterhlater-Splay,search,6,0.381,16,12.7731
winterhlater-Splay,search,9,0.607,11,12.7731
winterhlater-Splay,search,9,0.58,11,12.7731
winterhlater-Splay,search,10,0.662,10,12.7731
winterhlater-Splay,search,10,0.728,10,12.7731
winterhlater-Splay,search,7,0.378,14,12.7731
winterhlater-Splay,search,12,0.628,8,12.7731
winterhlater-Splay,search,11,0.65,9,12.7731
winterhlater-Splay,search,8,0.543,12,12.7731
winterhlater-Splay,search,11,0.643,9,12.7731
winterhlater-Splay,search,9,0.519,11,12.7731
